Nr,Success,Iteration,Total points,Tærskel,Minimum_inliers,Maximum_iterations,Found_inliers,Avg_Dist2,Time_spent,Added_outliers
1208,False,200,1499,5,280,200,22,0,1.9144786000033491,1200
1209,False,200,1499,5,280,200,18,0,1.9633405999993556,1200
1210,True,80,1499,5,280,200,299,0.20914998875958785,0.7612598999985494,1200
1211,False,200,1499,5,280,200,8,0,1.948403700000199,1200
1212,True,197,1499,5,280,200,299,0.08162892367642405,1.924675299997034,1200
1213,False,200,1499,5,280,200,12,0,1.930278100000578,1200
1214,False,200,1499,5,280,200,16,0,2.009223800003383,1200
1215,False,200,1499,5,280,200,7,0,1.9613031999979285,1200
1216,False,200,1499,5,280,200,140,0,1.9158714999975928,1200
1217,False,200,1499,5,280,200,10,0,1.9387731999995594,1200
1218,False,200,1499,5,280,200,10,0,1.9038770999977714,1200
1219,False,200,1499,5,280,200,13,0,1.9180964000006497,1200
1220,False,200,1499,5,280,200,15,0,1.9569867999998678,1200
1221,False,200,1499,5,280,200,56,0,2.01287080000111,1200
1222,False,200,1499,5,280,200,10,0,1.9249493000024813,1200
1223,False,200,1499,5,280,200,7,0,1.9029835000001185,1200
1224,False,200,1499,5,280,200,22,0,1.9135134999996808,1200
1225,False,200,1499,5,280,200,12,0,1.8861308000014105,1200
1226,False,200,1499,5,280,200,16,0,1.9083544999994047,1200
1227,False,200,1499,5,280,200,10,0,1.9123823000008997,1200
1228,False,200,1499,5,280,200,7,0,1.8847118000012415,1200
1229,False,200,1499,5,280,200,9,0,1.9039286999977776,1200
1230,False,200,1499,5,280,200,14,0,1.8888948999992863,1200
1231,False,200,1499,5,280,200,15,0,1.8859100000008766,1200
1232,False,200,1499,5,280,200,11,0,1.9209746000015002,1200
1233,False,200,1499,5,280,200,10,0,1.9215021999989403,1200
1234,False,200,1499,5,280,200,8,0,1.885857400000532,1200
1235,False,200,1499,5,280,200,10,0,1.910867300000973,1200
1236,False,200,1499,5,280,200,7,0,1.9261589999987336,1200
1237,False,200,1499,5,280,200,10,0,1.884058699997695,1200
1238,False,200,1499,5,280,200,8,0,1.964452899999742,1200
1239,False,200,1499,5,280,200,8,0,1.9371745999997074,1200
1240,True,84,1499,5,280,200,293,0.5365538588201195,0.7991005000003497,1200
1241,False,200,1499,5,280,200,10,0,1.8881632999982685,1200
1242,False,200,1499,5,280,200,7,0,1.8967086000011477,1200
1243,False,200,1499,5,280,200,169,0,1.9175815000016883,1200
1244,False,200,1499,5,280,200,12,0,1.940339499997208,1200
1245,False,200,1499,5,280,200,8,0,1.919576500000403,1200
1246,False,200,1499,5,280,200,20,0,1.9900296999985585,1200
1247,False,200,1499,5,280,200,10,0,1.9873694999987492,1200
1248,False,200,1499,5,280,200,8,0,1.9381410999994841,1200
1249,False,200,1499,5,280,200,12,0,1.9400161999983538,1200
1250,False,200,1499,5,280,200,174,0,1.9651701000002504,1200
1251,False,200,1499,5,280,200,8,0,1.951245000000199,1200
1252,False,200,1499,5,280,200,61,0,1.9414133000027505,1200
1253,True,21,1499,5,280,200,298,0.46915391895789027,0.2109347000005073,1200
1254,False,200,1499,5,280,200,10,0,1.9837890999988304,1200
1255,False,200,1499,5,280,200,13,0,1.9449547999975039,1200
1256,False,200,1499,5,280,200,9,0,1.9267156999994768,1200
1257,False,200,1499,5,280,200,8,0,1.9754173000001174,1200
1258,False,200,1499,5,280,200,176,0,1.9296460000005027,1200
1259,False,200,1499,5,280,200,9,0,1.9429980999993859,1200
1260,False,200,1499,5,280,200,137,0,1.9961844999997993,1200
1261,False,200,1499,5,280,200,171,0,1.937913199999457,1200
1262,False,200,1499,5,280,200,13,0,1.9685253999996348,1200
1263,False,200,1499,5,280,200,7,0,2.038682400001562,1200
1264,True,192,1499,5,280,200,398,0.56425321825749077,1.8657115999994858,1200
1265,False,200,1499,5,280,200,17,0,1.9526292999980797,1200
1266,False,200,1499,5,280,200,8,0,2.1067196000003605,1200
1267,False,200,1499,5,280,200,9,0,1.9114598999985901,1200
1268,False,200,1499,5,280,200,24,0,2.003020700001798,1200
1269,False,200,1499,5,280,200,13,0,1.996066299998347,1200
1270,False,200,1499,5,280,200,6,0,1.9981606000001193,1200
1271,False,200,1499,5,280,200,10,0,1.9602143999982218,1200
1272,False,200,1499,5,280,200,17,0,1.957754399998521,1200
1273,False,200,1499,5,280,200,20,0,2.003762500000448,1200
1274,True,136,1499,5,280,200,291,1.0040056708327345,1.3202143000016804,1200
1275,False,200,1499,5,280,200,6,0,1.9454518999991706,1200
1276,False,200,1499,5,280,200,7,0,1.9378697000029206,1200
1277,False,200,1499,5,280,200,22,0,1.9447419999996782,1200
1278,False,200,1499,5,280,200,7,0,1.9611650000006193,1200
1279,True,195,1499,5,280,200,299,0.12026272645045663,1.909633200000826,1200
1280,False,200,1499,5,280,200,8,0,1.9311665999994148,1200
1281,False,200,1499,5,280,200,23,0,1.9361886000006052,1200
1282,False,200,1499,5,280,200,8,0,1.9331152999984624,1200
1283,False,200,1499,5,280,200,8,0,1.9170570999995107,1200
1284,False,200,1499,5,280,200,25,0,1.9350690999999642,1200
1285,False,200,1499,5,280,200,10,0,1.9348129999998491,1200
1286,False,200,1499,5,280,200,28,0,1.9332636999970418,1200
1287,False,200,1499,5,280,200,12,0,1.9423911000012595,1200
1288,False,200,1499,5,280,200,9,0,1.9070061999991594,1200
1289,False,200,1499,5,280,200,8,0,1.9381611000026169,1200
1290,False,200,1499,5,280,200,6,0,1.9231981000011729,1200
1291,False,200,1499,5,280,200,6,0,1.9657996999994793,1200
1292,False,200,1499,5,280,200,8,0,1.953924099998403,1200
1293,False,200,1499,5,280,200,117,0,1.912515700001677,1200
1294,True,96,1499,5,280,200,299,0.13936114582461864,0.9393055000000459,1200
1295,False,200,1499,5,280,200,9,0,1.9159962000012456,1200
1296,False,200,1499,5,280,200,10,0,1.9417328000017733,1200
1297,False,200,1499,5,280,200,7,0,1.9242808000017249,1200
1298,False,200,1499,5,280,200,6,0,1.9155489000004309,1200
1299,False,200,1499,5,280,200,9,0,1.9347220999989077,1200
1300,False,200,1599,5,280,200,11,0,2.099242000000231,1300
1301,False,200,1599,5,280,200,16,0,2.0565521999997145,1300
1302,False,200,1599,5,280,200,277,0,2.0408222999976715,1300
1303,False,200,1599,5,280,200,10,0,2.097515099998418,1300
1304,False,200,1599,5,280,200,7,0,2.112642100000812,1300
1305,False,200,1599,5,280,200,33,0,2.1011650000000373,1300
1306,False,200,1599,5,280,200,12,0,2.1128234999996494,1300
1307,False,200,1599,5,280,200,10,0,2.103269699997327,1300
1308,False,200,1599,5,280,200,7,0,2.0566281999999774,1300
1309,False,200,1599,5,280,200,8,0,2.0835181000002194,1300
1310,False,200,1599,5,280,200,7,0,2.1052131000033114,1300
1311,False,200,1599,5,280,200,87,0,2.3923162999999477,1300
1312,False,200,1599,5,280,200,15,0,2.396045800000138,1300
1313,False,200,1599,5,280,200,9,0,2.2876226999978826,1300
1314,False,200,1599,5,280,200,174,0,2.101270499999373,1300
1315,False,200,1599,5,280,200,7,0,2.0584864000011294,1300
1316,False,200,1599,5,280,200,16,0,2.109307099999569,1300
1317,False,200,1599,5,280,200,11,0,2.0643936000014946,1300
1318,True,177,1599,5,280,200,299,0.13927961563791308,1.887721099999908,1300
1319,False,200,1599,5,280,200,16,0,2.0848040000018955,1300
1320,False,200,1599,5,280,200,23,0,2.0686115000025893,1300
1321,False,200,1599,5,280,200,17,0,2.0781639000015275,1300
1322,False,200,1599,5,280,200,13,0,2.061503900000389,1300
1323,False,200,1599,5,280,200,10,0,2.0585018999991007,1300
1324,False,200,1599,5,280,200,6,0,2.159183600000688,1300
1325,True,198,1599,5,280,200,299,0.12440105235296756,2.0763033000002906,1300
1326,False,200,1599,5,280,200,202,0,2.0826761000025726,1300
1327,False,200,1599,5,280,200,22,0,2.1076003999987734,1300
1328,False,200,1599,5,280,200,7,0,2.161330999999336,1300
1329,False,200,1599,5,280,200,8,0,2.078433999999106,1300
1330,False,200,1599,5,280,200,19,0,2.078273499999341,1300
1331,False,200,1599,5,280,200,8,0,2.0880722000001697,1300
1332,False,200,1599,5,280,200,222,0,2.055292400000326,1300
1333,False,200,1599,5,280,200,10,0,2.051391999997577,1300
1334,True,110,1599,5,280,200,299,0.11216781456272916,1.1318403999975999,1300
1335,False,200,1599,5,280,200,11,0,2.1027329999997164,1300
1336,False,200,1599,5,280,200,8,0,2.0455516000001808,1300
1337,False,200,1599,5,280,200,27,0,2.082769600001484,1300
1338,False,200,1599,5,280,200,9,0,2.0585716999994474,1300
1339,False,200,1599,5,280,200,9,0,2.147855300001538,1300
1340,False,200,1599,5,280,200,16,0,2.0950222999999824,1300
1341,True,182,1599,5,280,200,299,0.0672020940784238,1.8978532000000996,1300
1342,False,200,1599,5,280,200,6,0,2.1207617000000027,1300
1343,True,159,1599,5,280,200,281,0.705038461439889,1.6873401000011654,1300
1344,False,200,1599,5,280,200,8,0,2.1402984999986074,1300
1345,False,200,1599,5,280,200,81,0,2.045083400000294,1300
1346,False,200,1599,5,280,200,7,0,2.0546117999983835,1300
1347,False,200,1599,5,280,200,10,0,2.1711092999976245,1300
1348,True,112,1599,5,280,200,299,0.11197294280540959,1.1636418999987654,1300
1349,False,200,1599,5,280,200,12,0,2.0866997000011906,1300
1350,False,200,1599,5,280,200,18,0,2.0984003999983543,1300
1351,False,200,1599,5,280,200,11,0,2.0600013000002946,1300
1352,False,200,1599,5,280,200,26,0,2.0756626000002143,1300
1353,False,200,1599,5,280,200,14,0,2.106380100001843,1300
1354,False,200,1599,5,280,200,9,0,2.1117267000008724,1300
1355,False,200,1599,5,280,200,9,0,2.0480962000001455,1300
1356,False,200,1599,5,280,200,8,0,2.0893743999986327,1300
1357,False,200,1599,5,280,200,9,0,2.0484518999983266,1300
1358,False,200,1599,5,280,200,15,0,2.060008199998265,1300
1359,False,200,1599,5,280,200,11,0,2.0734737000020687,1300
1360,False,200,1599,5,280,200,6,0,2.03511399999843,1300
1361,False,200,1599,5,280,200,28,0,2.0879343999986304,1300
1362,False,200,1599,5,280,200,18,0,2.0951377999990655,1300
1363,False,200,1599,5,280,200,8,0,2.072781099999702,1300
1364,False,200,1599,5,280,200,11,0,2.0832665000016277,1300
1365,False,200,1599,5,280,200,6,0,2.0543462000023283,1300
1366,False,200,1599,5,280,200,176,0,2.0347018000029493,1300
1367,False,200,1599,5,280,200,273,0,2.030148799996823,1300
1368,False,200,1599,5,280,200,8,0,2.0714475000022503,1300
1369,False,200,1599,5,280,200,131,0,2.0657963000012387,1300
1370,False,200,1599,5,280,200,24,0,2.0509935000009136,1300
1371,False,200,1599,5,280,200,8,0,2.0473587999986194,1300
1372,False,200,1599,5,280,200,6,0,2.0377349000009417,1300
1373,True,131,1599,5,280,200,294,0.64682381422637,1.3530571999981476,1300
1374,False,200,1599,5,280,200,10,0,2.0572947000000568,1300
1375,True,75,1599,5,280,200,299,0.09945903828692806,0.7729780000008759,1300
1376,False,200,1599,5,280,200,27,0,2.040783199998259,1300
1377,False,200,1599,5,280,200,16,0,2.0494083000012324,1300
1378,False,200,1599,5,280,200,12,0,2.0245639999993728,1300
1379,True,127,1599,5,280,200,299,0.23688435862910712,1.3072739999988698,1300
1380,False,200,1599,5,280,200,8,0,2.0421118999984174,1300
1381,False,200,1599,5,280,200,9,0,2.063387700000021,1300
1382,False,200,1599,5,280,200,122,0,2.032277799997246,1300
1383,False,200,1599,5,280,200,13,0,2.0418562999984715,1300
1384,False,200,1599,5,280,200,14,0,2.0614504999975907,1300
1385,False,200,1599,5,280,200,9,0,2.0430545000017446,1300
1386,False,200,1599,5,280,200,8,0,2.0429635000000417,1300
1387,False,200,1599,5,280,200,193,0,2.067132500000298,1300
1388,False,200,1599,5,280,200,77,0,2.046839499998896,1300
1389,False,200,1599,5,280,200,8,0,2.0340522000005876,1300
1390,False,200,1599,5,280,200,11,0,2.063126099998044,1300
1391,False,200,1599,5,280,200,10,0,2.043997599997965,1300
1392,False,200,1599,5,280,200,24,0,2.0321374999984982,1300
1393,False,200,1599,5,280,200,8,0,2.049072599998908,1300
1394,False,200,1599,5,280,200,8,0,2.0428838999978325,1300
1395,False,200,1599,5,280,200,49,0,2.0446192999988853,1300
1396,False,200,1599,5,280,200,10,0,2.071815900002548,1300
1397,False,200,1599,5,280,200,16,0,2.0338874999979453,1300
1398,False,200,1599,5,280,200,9,0,2.0256319000000076,1300
1399,True,159,1599,5,280,200,299,0.11696686438906098,1.658046500000637,1300
1400,False,200,1699,5,280,200,8,0,2.2279510000007576,1400
1401,False,200,1699,5,280,200,8,0,2.1433209999995597,1400
1402,False,200,1699,5,280,200,14,0,2.1473163000009663,1400
1403,False,200,1699,5,280,200,168,0,2.1448985999995784,1400
1404,False,200,1699,5,280,200,7,0,2.1223090999992564,1400
1405,False,200,1699,5,280,200,7,0,2.144672200000059,1400
1406,False,200,1699,5,280,200,10,0,2.1983458999966388,1400
1407,False,200,1699,5,280,200,9,0,2.1464158999988285,1400
1408,False,200,1699,5,280,200,241,0,2.16748120000193,1400
1409,False,200,1699,5,280,200,8,0,2.1751031999992847,1400
1410,False,200,1699,5,280,200,7,0,2.1460798000007344,1400
1411,False,200,1699,5,280,200,10,0,2.1567288000005647,1400
1412,False,200,1699,5,280,200,13,0,2.165361400002439,1400
1413,False,200,1699,5,280,200,12,0,2.1420747000011033,1400
1414,False,200,1699,5,280,200,14,0,2.1615796999976737,1400
1415,False,200,1699,5,280,200,22,0,2.1662210000031337,1400
1416,False,200,1699,5,280,200,8,0,2.1479193999985,1400
1417,False,200,1699,5,280,200,13,0,2.1509493999983533,1400
1418,False,200,1699,5,280,200,18,0,2.1485437999981514,1400
1419,False,200,1699,5,280,200,8,0,2.138747400000284,1400
1420,False,200,1699,5,280,200,13,0,2.141427599999588,1400
1421,False,200,1699,5,280,200,164,0,2.1657032999974035,1400
1422,False,200,1699,5,280,200,7,0,2.1587231000012252,1400
1423,False,200,1699,5,280,200,11,0,2.1394779000002018,1400
1424,False,200,1699,5,280,200,8,0,2.1670948000028147,1400
1425,False,200,1699,5,280,200,12,0,2.1460937000010745,1400
1426,True,109,1699,5,280,200,299,0.2756115949550271,1.1817520999975386,1400
1427,False,200,1699,5,280,200,13,0,2.158592399999179,1400
1428,True,64,1699,5,280,200,284,0.7132113773632277,0.7084041999987676,1400
1429,False,200,1699,5,280,200,14,0,2.1260081000000355,1400
1430,False,200,1699,5,280,200,8,0,2.1499237999996694,1400
1431,False,200,1699,5,280,200,15,0,2.1546646999995573,1400
1432,False,200,1699,5,280,200,9,0,2.1278614000002563,1400
1433,False,200,1699,5,280,200,8,0,2.127681099998881,1400
1434,False,200,1699,5,280,200,15,0,2.1450667999997677,1400
1435,False,200,1699,5,280,200,14,0,2.1238138000007893,1400
1436,False,200,1699,5,280,200,11,0,2.1300513000023784,1400
1437,False,200,1699,5,280,200,10,0,2.1538608000009845,1400
1438,False,200,1699,5,280,200,10,0,2.1471201999993355,1400
1439,True,195,1699,5,280,200,299,0.057950789555734294,2.0961136000005354,1400
1440,False,200,1699,5,280,200,112,0,2.1521003999987443,1400
1441,False,200,1699,5,280,200,87,0,2.147774799999752,1400
1442,True,61,1699,5,280,200,299,0.14247924264002193,0.6998457999980019,1400
1443,False,200,1699,5,280,200,6,0,2.1788369999994757,1400
1444,False,200,1699,5,280,200,7,0,2.136133300002257,1400
1445,False,200,1699,5,280,200,9,0,2.203542599996581,1400
1446,False,200,1699,5,280,200,13,0,2.125720000000001,1400
1447,False,200,1699,5,280,200,26,0,2.1586483999999473,1400
1448,False,200,1699,5,280,200,11,0,2.154241100000945,1400
1449,False,200,1699,5,280,200,9,0,2.1329661999989185,1400
1450,False,200,1699,5,280,200,8,0,2.1514424000015424,1400
1451,False,200,1699,5,280,200,7,0,2.1670943000026455,1400
1452,False,200,1699,5,280,200,6,0,2.1395665999989433,1400
1453,False,200,1699,5,280,200,27,0,2.178464599997824,1400
1454,False,200,1699,5,280,200,7,0,2.1639347999989695,1400
1455,False,200,1699,5,280,200,8,0,2.2029216999981145,1400
1456,False,200,1699,5,280,200,7,0,2.175044900002831,1400
1457,False,200,1699,5,280,200,13,0,2.165440099997795,1400
1458,False,200,1699,5,280,200,21,0,2.1703985999993165,1400
1459,False,200,1699,5,280,200,8,0,2.138752900002146,1400
1460,False,200,1699,5,280,200,11,0,2.132892499997979,1400
1461,False,200,1699,5,280,200,7,0,2.1484721999986505,1400
1462,False,200,1699,5,280,200,13,0,2.131646699999692,1400
1463,False,200,1699,5,280,200,6,0,2.1486046999998507,1400
1464,False,200,1699,5,280,200,9,0,2.1658673000019917,1400
1465,False,200,1699,5,280,200,9,0,2.144381500002055,1400
1466,False,200,1699,5,280,200,8,0,2.1852586999993946,1400
1467,False,200,1699,5,280,200,241,0,2.2113962000003085,1400
1468,False,200,1699,5,280,200,13,0,2.161428100000194,1400
1469,False,200,1699,5,280,200,8,0,2.150550700000167,1400
1470,False,200,1699,5,280,200,9,0,2.162359699999797,1400
1471,False,200,1699,5,280,200,9,0,2.143717999999353,1400
1472,False,200,1699,5,280,200,10,0,2.134550200000376,1400
1473,False,200,1699,5,280,200,182,0,2.1737869000025967,1400
1474,False,200,1699,5,280,200,10,0,2.133751499997743,1400
1475,False,200,1699,5,280,200,16,0,2.135636800001521,1400
1476,False,200,1699,5,280,200,7,0,2.1510629000003973,1400
1477,False,200,1699,5,280,200,6,0,2.1220929000010074,1400
1478,False,200,1699,5,280,200,51,0,2.1306837000011,1400
1479,False,200,1699,5,280,200,24,0,2.16304830000081,1400
1480,False,200,1699,5,280,200,13,0,2.137301499999012,1400
1481,False,200,1699,5,280,200,19,0,2.1293017999996664,1400
1482,False,200,1699,5,280,200,7,0,2.1434947999987344,1400
1483,False,200,1699,5,280,200,7,0,2.1308360999973956,1400
1484,False,200,1699,5,280,200,11,0,2.1790717000003497,1400
1485,False,200,1699,5,280,200,23,0,2.1242524000008416,1400
1486,False,200,1699,5,280,200,7,0,2.17067180000231,1400
1487,False,200,1699,5,280,200,17,0,2.1290187999984482,1400
1488,True,30,1699,5,280,200,292,0.744248109226426,0.32740089999788324,1400
1489,False,200,1699,5,280,200,9,0,2.1293255999989924,1400
1490,False,200,1699,5,280,200,9,0,2.1607565000012983,1400
1491,False,200,1699,5,280,200,8,0,2.1320166000004974,1400
1492,False,200,1699,5,280,200,29,0,2.1289483000000473,1400
1493,False,200,1699,5,280,200,21,0,2.1484722000022884,1400
1494,False,200,1699,5,280,200,30,0,2.1235773999978846,1400
1495,False,200,1699,5,280,200,16,0,2.143171000003349,1400
1496,False,200,1699,5,280,200,9,0,2.1505357999994885,1400
1497,False,200,1699,5,280,200,13,0,2.1285953000005975,1400
1498,False,200,1699,5,280,200,31,0,2.1277464000013424,1400
1499,False,200,1699,5,280,200,11,0,2.166909100000339,1400
1500,False,200,1799,5,280,200,9,0,2.2961180999991484,1500
1501,False,200,1799,5,280,200,10,0,2.277490199994645,1500
1502,False,200,1799,5,280,200,9,0,2.3501223999992362,1500
1503,True,24,1799,5,280,200,298,0.39621351566366886,0.2857445999979973,1500
1504,False,200,1799,5,280,200,9,0,2.2910105000046315,1500
1505,False,200,1799,5,280,200,6,0,2.263629100001708,1500
1506,False,200,1799,5,280,200,16,0,2.276207399998384,1500
1507,False,200,1799,5,280,200,7,0,2.3307004000016605,1500
1508,False,200,1799,5,280,200,10,0,2.2724826999983634,1500
1509,False,200,1799,5,280,200,9,0,2.2723621999975876,1500
1510,False,200,1799,5,280,200,8,0,2.2711828999963473,1500
1511,False,200,1799,5,280,200,7,0,2.250991499997326,1500
1512,False,200,1799,5,280,200,20,0,2.2530853999996907,1500
1513,False,200,1799,5,280,200,8,0,2.2922435000000405,1500
1514,True,75,1799,5,280,200,299,0.15436541947268326,0.8633570000019972,1500
1515,False,200,1799,5,280,200,25,0,2.2847403999985545,1500
1516,False,200,1799,5,280,200,7,0,2.256969100002607,1500
1517,False,200,1799,5,280,200,10,0,2.266771800001152,1500
1518,True,146,1799,5,280,200,299,0.10943777871186239,1.6535150999989128,1500
1519,False,200,1799,5,280,200,9,0,2.289365700002236,1500
1520,False,200,1799,5,280,200,23,0,2.2478465999956825,1500
1521,False,200,1799,5,280,200,13,0,2.3041374999957043,1500
1522,False,200,1799,5,280,200,7,0,2.259684399999969,1500
1523,False,200,1799,5,280,200,9,0,2.271342599997297,1500
1524,False,200,1799,5,280,200,6,0,2.30027980000159,1500
1525,False,200,1799,5,280,200,8,0,2.256646900001215,1500
1526,False,200,1799,5,280,200,10,0,2.270654599997215,1500
1527,False,200,1799,5,280,200,7,0,2.290516499997466,1500
1528,False,200,1799,5,280,200,17,0,2.28155059999699,1500
1529,True,104,1799,5,280,200,282,0.6563379364142108,1.1968458999981522,1500
1530,False,200,1799,5,280,200,18,0,2.2571571999942535,1500
1531,False,200,1799,5,280,200,8,0,2.2512519000010798,1500
1532,False,200,1799,5,280,200,8,0,2.27340600000025,1500
1533,False,200,1799,5,280,200,10,0,2.2904756999996607,1500
1534,False,200,1799,5,280,200,9,0,2.2692446000000928,1500
1535,False,200,1799,5,280,200,21,0,2.2886463000031654,1500
1536,False,200,1799,5,280,200,9,0,2.2746851999982027,1500
1537,False,200,1799,5,280,200,8,0,2.2628909000050044,1500
1538,False,200,1799,5,280,200,9,0,2.290267300006235,1500
1539,False,200,1799,5,280,200,13,0,2.2765279000013834,1500
1540,False,200,1799,5,280,200,8,0,2.283428399998229,1500
1541,False,200,1799,5,280,200,9,0,2.2859707000025082,1500
1542,False,200,1799,5,280,200,8,0,2.260086299997056,1500
1543,False,200,1799,5,280,200,6,0,2.26604899999802,1500
1544,False,200,1799,5,280,200,7,0,2.305414499998733,1500
1545,True,59,1799,5,280,200,288,0.3517107127883577,0.6699934999996913,1500
1546,False,200,1799,5,280,200,8,0,2.2772580000018934,1500
1547,False,200,1799,5,280,200,27,0,2.2515666999970563,1500
1548,False,200,1799,5,280,200,8,0,2.2738710999983596,1500
1549,False,200,1799,5,280,200,10,0,2.28724350000266,1500
1550,False,200,1799,5,280,200,8,0,2.2611103000017465,1500
1551,False,200,1799,5,280,200,12,0,2.2593915999968885,1500
1552,False,200,1799,5,280,200,8,0,2.289558600001328,1500
1553,False,200,1799,5,280,200,31,0,2.271701400000893,1500
1554,False,200,1799,5,280,200,135,0,2.2662277999988873,1500
1555,False,200,1799,5,280,200,6,0,2.291534900003171,1500
1556,False,200,1799,5,280,200,14,0,2.282527300005313,1500
1557,False,200,1799,5,280,200,8,0,2.2706529999995837,1500
1558,False,200,1799,5,280,200,29,0,2.2893296999973245,1500
1559,False,200,1799,5,280,200,16,0,2.251594000001205,1500
1560,False,200,1799,5,280,200,17,0,2.3142625000036787,1500
1561,False,200,1799,5,280,200,9,0,2.258272199993371,1500
1562,False,200,1799,5,280,200,7,0,2.295352200002526,1500
1563,False,200,1799,5,280,200,7,0,2.2474333999998635,1500
1564,False,200,1799,5,280,200,29,0,2.268515700001444,1500
1565,False,200,1799,5,280,200,17,0,2.2908989999996265,1500
1566,False,200,1799,5,280,200,20,0,2.2608837000007043,1500
1567,True,188,1799,5,280,200,294,0.49652813264663825,2.1497426999994786,1500
1568,False,200,1799,5,280,200,8,0,2.2948532000009436,1500
1569,False,200,1799,5,280,200,18,0,2.2599492999943323,1500
1570,False,200,1799,5,280,200,8,0,2.2468719000025885,1500
1571,False,200,1799,5,280,200,7,0,2.3204810000024736,1500
1572,False,200,1799,5,280,200,7,0,2.26757109999744,1500
1573,False,200,1799,5,280,200,10,0,2.283417999999074,1500
1574,False,200,1799,5,280,200,11,0,2.3199662000042736,1500
1575,False,200,1799,5,280,200,7,0,2.284607199995662,1500
1576,False,200,1799,5,280,200,34,0,2.269626599998446,1500
1577,True,108,1799,5,280,200,287,0.7088641430663384,1.2433563999948092,1500
1578,False,200,1799,5,280,200,7,0,2.2694556999995257,1500
1579,False,200,1799,5,280,200,7,0,2.3051224000009825,1500
1580,False,200,1799,5,280,200,9,0,2.28784430000087,1500
1581,False,200,1799,5,280,200,8,0,2.26699660000304,1500
1582,False,200,1799,5,280,200,133,0,2.284367899999779,1500
1583,False,200,1799,5,280,200,9,0,2.266094200000225,1500
1584,False,200,1799,5,280,200,8,0,2.259904499995173,1500
1585,False,200,1799,5,280,200,13,0,2.3027844999960507,1500
1586,False,200,1799,5,280,200,13,0,2.2655446999997366,1500
1587,False,200,1799,5,280,200,7,0,2.2818520000000717,1500
1588,False,200,1799,5,280,200,8,0,2.28876300000411,1500
1589,False,200,1799,5,280,200,14,0,2.287878600000113,1500
1590,False,200,1799,5,280,200,8,0,2.291571500005375,1500
1591,False,200,1799,5,280,200,14,0,2.251284300000407,1500
1592,False,200,1799,5,280,200,13,0,2.258847199998854,1500
1593,False,200,1799,5,280,200,8,0,2.258994800002256,1500
1594,False,200,1799,5,280,200,8,0,2.266032899999118,1500
1595,False,200,1799,5,280,200,16,0,2.2914658000008785,1500
1596,False,200,1799,5,280,200,7,0,2.279258000002301,1500
1597,False,200,1799,5,280,200,7,0,2.2576184999998077,1500
1598,False,200,1799,5,280,200,7,0,2.2787763999949675,1500
1599,False,200,1799,5,280,200,242,0,2.261376799993741,1500
1600,False,200,1899,5,280,200,45,0,2.4466467999955057,1600
1601,True,143,1899,5,280,200,299,0.17223838559099086,1.7275059999956284,1600
1602,False,200,1899,5,280,200,277,0,2.406518600000709,1600
1603,False,200,1899,5,280,200,36,0,2.424988900005701,1600
1604,False,200,1899,5,280,200,9,0,2.3873869000017294,1600
1605,False,200,1899,5,280,200,9,0,2.3548386999973445,1600
1606,False,200,1899,5,280,200,6,0,2.354670699998678,1600
1607,False,200,1899,5,280,200,6,0,2.3673640999986674,1600
1608,False,200,1899,5,280,200,7,0,2.368748199995025,1600
1609,False,200,1899,5,280,200,10,0,2.3566628999979002,1600
1610,False,200,1899,5,280,200,9,0,2.372209799999837,1600
1611,False,200,1899,5,280,200,20,0,2.3598787000009906,1600
1612,False,200,1899,5,280,200,12,0,2.3583122999989428,1600
1613,True,65,1899,5,280,200,296,0.3923740461844175,0.7945273000004818,1600
1614,False,200,1899,5,280,200,11,0,2.384885100000247,1600
1615,False,200,1899,5,280,200,153,0,2.4241867999953683,1600
1616,False,200,1899,5,280,200,10,0,2.3776168000040343,1600
1617,False,200,1899,5,280,200,12,0,2.3816706000070553,1600
1618,False,200,1899,5,280,200,178,0,2.4050953999976628,1600
1619,False,200,1899,5,280,200,16,0,2.377790600003209,1600
1620,False,200,1899,5,280,200,8,0,2.3973030999986804,1600
1621,False,200,1899,5,280,200,104,0,2.399904099998821,1600
1622,False,200,1899,5,280,200,7,0,2.413443500001449,1600
1623,False,200,1899,5,280,200,6,0,2.3812019000033615,1600
1624,False,200,1899,5,280,200,8,0,2.3947754000037094,1600
1625,False,200,1899,5,280,200,210,0,2.356441399999312,1600
1626,False,200,1899,5,280,200,7,0,2.443914700001187,1600
1627,False,200,1899,5,280,200,8,0,2.5199963999984902,1600
1628,False,200,1899,5,280,200,14,0,2.405449199999566,1600
1629,False,200,1899,5,280,200,7,0,2.4191845000023022,1600
1630,False,200,1899,5,280,200,9,0,2.439832700001716,1600
1631,False,200,1899,5,280,200,13,0,2.3937281999969855,1600
1632,False,200,1899,5,280,200,24,0,2.4171808999963105,1600
1633,False,200,1899,5,280,200,9,0,2.4654127999965567,1600
1634,False,200,1899,5,280,200,8,0,2.408513000002131,1600
1635,True,28,1899,5,280,200,299,0.18082483752923556,0.3482111999983317,1600
1636,False,200,1899,5,280,200,15,0,2.418308699998306,1600
1637,False,200,1899,5,280,200,13,0,2.390641999998479,1600
1638,False,200,1899,5,280,200,20,0,2.392648299995926,1600
1639,False,200,1899,5,280,200,230,0,2.413174000001163,1600
1640,False,200,1899,5,280,200,7,0,2.41244779999397,1600
